,customer_unique_id,segment,review_score,review_comment_title,review_comment_message
39164,d0ce1f2e0f5d407921dda331cfbba0c4,Potential Loyalist,1,Não é original Microsoft ,Produto genérico 
39232,5b952e3dc4849109f9b9287dfafdec45,Potential Loyalist,1,produto não recebido,"Boa tarde

Recebi o tapete de eva e não recebi o boneco authentic games.

Como faço??"
39247,d109203ef69759c74d39e62d4f98dec1,Potential Loyalist,1,Elefante Buba,"O elefante que selecionei na compra era azul bem claro e veio azul escuro, 7 dias depois da data combinada. Sem etiqueta que sinaliza que o produto é original. As orelhas tem cheiro de amaciante."
39251,a686b427a239fff6fcc3f329d50bba3e,Potential Loyalist,1,Produto não entregue ,"Meu produto não foi entregue e está constatado como entregue...
"
39397,35c09f58f876343230e0917e8b4309c8,Potential Loyalist,1,Produto não entregue,Não chegou o produto poderiam enviar algum e-mail explicando
39611,490a34b91aaacdd0e54f2c8640c396b1,Potential Loyalist,1,Faltou 1 cadeira,Comprei 2 e paguei duas e recebi uma. Já avri Reclamação e nada
39431,9070642e8e03c8ee64dea86d5b5eea9f,Potential Loyalist,1,Não recebi meu produto ,
39483,107f4a8b2a16c8956b93cea0208efb95,Potential Loyalist,2,"Recomendo, porém...","O produto chegou no prazo, acordo com o que está na foto, porém o mapa não é completo, algumas partes não aparecem... não gostei."
39496,b954441f78c6bbf47ab3e6aa0b9b1a2a,Potential Loyalist,1,Entrega/devolução,"Pedido entregue incompleto, não cumpriu prazo de entrega ,devolução sem sucesso até momento"
39507,60ca7b9a3d66cbc1568e81f3f8332c11,Potential Loyalist,1,Não recebi o produto,"Comprei um plafon com cristal e dois pendentes, consta no e-mail que me encaminharam que foi entregue, mas os pendentes não recebi, somente o plafon. "
39513,b28cf1534409ed866f62e2c39b470a98,Potential Loyalist,2,Não recomendo,Ainda aguardando o produto chegar.
37769,48588e83c729b632d1246b37c2a5ca2c,Potential Loyalist,1,Veio faltando,Comprei 3 garrafas de vinho veio so duas e agora reclamar como se assinei
37760,14d7cd502679046bb1c45fda1cc871bb,Potential Loyalist,1,Cancelamento,Foi solucionado o cancelamento do produto e o mesmo me foi entregue. Já tentei entrar em contato para recebimento do código de envio. Mais não obtive resposta.
37759,f00830589ddadb1494fea0c98f165fcd,Potential Loyalist,2,Suspeito,"Já tive um Skullcandy do mesmo modelo, a qualidade era inigualável, detalhes de acabamento perfeitos, experiência sonora agradável e potente, principalmente no destaque dos graves....este não é Skull."
36117,2be03909ef3e18ac1e1fc936958e4882,Potential Loyalist,1,Produto não entregue,Produto não chegou.não posso avaliar
36089,1e75f52b3a8f44f54d133b711b883f93,Potential Loyalist,1,Nunca recebi o produto,"Bom dia,

Ainda hoje aguardando a encomenda. Como posso avaliar? Ruim?"
36093,fae2f0c0e291974ed37697cf9880fe99,Potential Loyalist,1,Aguardando desfecho. ,"Entendo que pode haver um lapso na hora da remessa, pois o produto veio na cor errada. Entretanto prefiro aguardar as providências para uma avaliação, pelo critério de comprometimento com o cliente."
36110,e95b6cd6fc35071d55789ad3f6ceca6e,Potential Loyalist,2,Produto não entregue,O produto não foi entregue no prazo estipulado pelo vendedor.
36111,522ab05eb2fd1ba6af887c80f7653b9b,Potential Loyalist,1,Cortina sala,"Apenas uma reclamação, paguei o frete para receber na minha residência, e o produto foi entregue nos correios, agora quem vai me ressarcir com o valor que gastei para ir até o correio??????"
36122,619e926d09b26efbd5180368b1ddc874,Potential Loyalist,1,produto divergente,"modelo comprado: travesseiro memoria carinho BABY PILLOW / modelo entregue: travesseiro memoria carinho PRAM PILLOW.
Até o momento nenhum posicionamento do vender para a troca"
36134,7753646c2db2acc96fe089f951cfc31e,Potential Loyalist,1,Produto veio errado ,"Comprei o kit de 3 peças, cobre leito com capa de travesseiro, só recebi o cobertor e na cor errada."
36077,12ee9e2cc00e2a5156a2d869b82938d8,Potential Loyalist,1,Fui enganado,"Comprei um estetoscopio e a loja enviou apenas a nota fiscal. Nao chegou o produto. O correio confirmou q foi postado apenas um envelope de 10 gramas. E nao o estetoscopio
Caso nao chegue processarei"
36537,6bafcd1179bd643190486f233f47a650,Potential Loyalist,2,Produto mal feito,"O fio da peruca é de boa qualidade, mas ela é extremamente rala, muito rala, cheia de buracos. Dá pra ver a renda da toca da peruca, o cabelo embaixo. Qualquer um nota que você está de peruca."
35869,4a2652396de2b9a9c76da38f23552057,Potential Loyalist,1,STATUS DE ENTREGUE,Porém não recebi e muito menos membros da minha família recebeu o produto. 
35962,ca000e16dc158b58dde340b818beeb83,Potential Loyalist,1,Produto não foi entregue,O produto não foi entregue
35963,464a3d024ae34727fcaf86198537f5f1,Potential Loyalist,1,Não recebi o produto.,"O prazo de entrega era até dia 08/08/2018 e até agora dia 10/08/2018 não recebi o produto. 
Completamente insatisfeita."
35993,5222f35858bccb6bff5973b504733fac,Potential Loyalist,2,Ainda não recebi ,"Ainda está no prazo previsto, mas achei mto longo "
36045,6a35c5eb3e1f90c16ecc36bf05c4583d,Potential Loyalist,1,não recebi,Ainda não recebi
36158,94134db974fa93782c3d210c22388f41,Potential Loyalist,2,Demora na entrega,até o momento não foi entregue o byeblade kit 4 tornado
36440,cc4adf86e974ab9714a4646e2c77719d,Potential Loyalist,1,Nãoque eu não recomende s,
36513,dd46038389579138a942d9539f335b45,Potential Loyalist,1,Produto errado,
36515,2b18cd5c428106cc024ee2cc951a0b68,Potential Loyalist,1,Atraso na entrega ,"O produto está com a entrega em atraso.
Até o momento não obtive nenhum retorno do meu chamado que está em aberto! "
36517,e58058c12e135eefae89c8b3cf7c4915,Potential Loyalist,1,Produto veio aberto,"Com um mix da Walita Philips e veio aberto.
Fiz o teste e está funcionando. Achei estranho e não gostei do produto vir aberto 


"
36519,843807484a792fd1c8623490e3d9f36f,Potential Loyalist,2,esperando e precisando...,ainda não recebi meu pedido...não sei se é culpa do parceiro ou transporte...
36520,80f8d3be7359e4a36255ab2a192dab51,Potential Loyalist,2,Só a NF,A NF foi entregue mas até agora nada dos produtos. Aguardando a entrega para recomendar a loja.
36523,565ed8556b2c4073a68f27f5213cdc5f,Potential Loyalist,1,Ruim,"Mercadoria não foi entregue, lamentável!!!!!"
36202,490b72834f444fc78d3d5171a7db664d,Potential Loyalist,1,Entrega incompleta,Comprei 2 tapetes e so recebi um. Já reclamei e não tive resposta.
35444,0e12743d5d1ee6fcd0f59db6ed07a1e1,Potential Loyalist,1,Demora,"Já faz algum tempo que a compra ocorreu e ainda não recebi a mercadoria, trata-se de um descaso com o cliente, já havia realizado outras compras pela stark, mas essa atitude inviabiliza novas aqui"
35464,a8951303489ccbb0d066b0d0cd6825fe,Potential Loyalist,1,Faltando peças,"Meu produto foi entregue porém está faltando peças, comprei dois jogos de 30 cabides cada e só recebi 28 cabides. Por favor, providenciar entrega do restante.
Aguardo providências."
35478,997afdf7e8d551043ad82f8f354e1a73,Potential Loyalist,2,Veio incompleto,"Recomendo pois é a primeira vez que acontece, mas pedi a devolução pq o produto veio sem acessórios, diferente da propaganda. Esperando lannister dar retorno."
35491,5568fb2b583235812ed08eb9587d0465,Potential Loyalist,1,Ainda NAO recebi o produt,O Produto não chegou.
35379,d204aea57ab3d0b1a3dbdebcadf20b26,Potential Loyalist,1,PRODUTO DIFERENTE ,"Recebi uma escova de outra marca.
Não consigo resolver o problema.
Péssimos atendimentos das lojas lannister e parceira!!!"
35295,017c4e59e1a95482f32f65e03a46af95,Potential Loyalist,1,Péssimo atendimento,"Recebi produto errado à uma semana. Aceitei mas o valor do produto entregue é menor. Pedi reembolso mas até agora nada, faz 9 dias já"
35328,18b2874652ddd2664ae6072423ead118,Potential Loyalist,1,Recebi meu produto com a.,Olá boa noite recibi meu produto com à cor errada. Por esse motivo não recomendo à Loja.. 
35339,ff61f2506ff81e50510d8c0ac5570c30,Potential Loyalist,1,não recomendo essa loja,"o produto entregue é de péssima qualidade. ontem, quando recebi, imediatamente solicitei o cancelamento e devolução dos produtos, bem como o imediato estorno do cartão de crédito. aguardo retorno."
35362,ff04f49cba34f90ad06d1f7b81afd5d8,Potential Loyalist,1,A entrega foi pessima,"eu comprei o produto e tiver que ir nas lojas dos correios para fazer á retirar 
mas paguei entregando na minha casa então acho que eu fui lesada .
pela loja recomendo o produto preço ."
35560,04f2fe2f22bba4933c8c149f015a7844,Potential Loyalist,1,entrega ultima hora,a postagem do produto foi feita quase no ultimo dia do prazo... demorou quase 20 dias para enviarem
35773,cfd8e25e492965efb735946dba2f2daf,Potential Loyalist,2,Pontos negativos ,"Gostei do design do relógio porém veio sem a caixa e jogado na caixa do correio, na minha opinião cada detalhe é importante principalmente com a fidelização do cliente...."
35706,58a76d190359218b65947ec94f397fd2,Potential Loyalist,2,Pedido pela metade,Comprei 2 travesseiros foi entregue apenas 1. Tive que entrar em contato com a empresa para receber o segundo item do meu pedido.
35746,99897fc63e00fd2cdc6d2f3ab36af9a6,Potential Loyalist,1,Problema,"Infelizmente tive um problema com o aparelho,e o mesmo terá que ser feito troca."
35564,0f9780cb909b6854a35a41fc1dd7abd2,Potential Loyalist,1,Queria efetuar troca ,Depois que a compra foi efetuada desistir do produto mais não pude cancelar . Agora quero trocar por outro produto e também não consigo.
35797,bfc71172abb7b914d453f4063cac831b,Potential Loyalist,1,Nao chegou produto,So chegou um potecde creme faltou um pote 
35828,5b2bd431d04a7e547aa07ffedf4b738a,Potential Loyalist,1,NÃO RECOMENDO,"O PRODUTO DIZ COM CABO DE 1,60 , E O CABO É SUPER CURTO DEVER TER MAIS OU MENOS 1 M, ESTOU SOLICTANDOA DEVOLUÇÃO DO PRODUTO ."
35688,327cb0a898628560f2f09ecb14d4cae7,Potential Loyalist,2,Produto péssimo,"A entrega foi ótima, bem antes do prazo. O produto é que é péssimo, não sintoniza as estações, só tem um botão para várias funções. Não recomendo."
35572,16cb5ff215fad2b442568dd71b433be5,Potential Loyalist,2,1,
35625,c78fddb6f257881a62b4de591bb5a1f1,Potential Loyalist,1,Demora para entrega,"Muita demora para a entrega, fora do prazo que foi discriminado no ato da compra, fui rastrear o pedido e consta como entregue as 23:15 do dia 11/05, não recebi nada até o momento! End hor comercial."
35645,8259b1b1f125ab7649d39ad67c8505f7,Potential Loyalist,1,Faltando produto,Veio faltando uma cadeira 
36528,639d81ef92e376197b38521f0dea8f15,Potential Loyalist,1,Falta de informação,Não recebi informação sobre o produto que parecia estar perdido no transporte.
36541,b07ab7760be2e1a49e973e9f05c74997,Potential Loyalist,1,Nao recomendo,produto veio quebrado e mas de uma semana estou tentando resolver e ninguem fala nada . um absurdo pois paguei por ele inteiro e nao pela metade .
37754,f06f8aa9b9f71ec418c76b2883526e8a,Potential Loyalist,1,pedido divergente,comprei um capacete Taurus zareef v3 branco número 58 porém me mandaram um kit de pistão para cg 150 erro grosseiro por parte da loja espero que resolvam logo esse problema pois o capacete é presente
37439,2c5f078ce487f33ee23c7b11e13ddc97,Potential Loyalist,1,Ruim,"O produto tem uma péssima qualidade, foi enviado sem nenhuma embalagem desente e não foi entregue num curto prazo"
37443,a3ee4a5c85662b83be8c9f060d0e7c2a,Potential Loyalist,2,PRODUTO FALSO,COMPREI UM CARTAO MAS NAO FUNCIONOU E DEU ERRO E ATRAVES DE APLICATIVO ACUSOU SER FALSO
37338,037bf06ede74c617f31ca7ad8989860f,Potential Loyalist,1,produto de má qualidade,"Recomendaria a loja por outros produtos que comprei, mas essa armação de óculos é de tão má qualidade, extremamente fraco, que não vou poder usá-lo. A armação é mole, não vale um centavo."
37317,8a01a034f72463062ae4f2a53cd4e61b,Potential Loyalist,1,Não fiquei satisfeito ,"O relógio entregue foi um modelo feminino e não unissex como consta na propaganda. É muito pequeno. No site aparenta ser grande, como desejava. Como não é possível uma troca, solicitei a devolução."
37656,e4f218d824a59b96c4399ad182327138,Potential Loyalist,1,Não recebi até 28/04/20,
37657,e4f218d824a59b96c4399ad182327138,Potential Loyalist,1,Não recebi até 28/04/20,
37674,ba07856943cc25d23d7950d5beb64553,Potential Loyalist,2,Presente,É presente pro mor só saberei se veio correto qndo ele pegar comigo.mas a entrega foi péssima os Correios não entregou tive que ir buscar sempre compro site e tdos entregar certo mas por a targaryen nao
37691,51ca727bb290e59a785105426ced679b,Potential Loyalist,2,Insatisfeito,"O pen drive não está transferindo as gravações pro cartão de memória.... Ele diz que não precisa de Quick para encaixar o cartão de memória, mas esse tem o Quick... quero trocar"
37588,a3ec5731f802c5fdcdc174cc448218e2,Potential Loyalist,1,Devolução não efetuada,Solicitei a devolução e até agora não entraram em contato
37629,a1eadfa7668b5a49883829ebf8397bd5,Potential Loyalist,2,DEMOROU MUITO,APESAR DA DEMORA PRODUTO BOM
36747,8e5f377492eae6dbd257b1d4f099683e,Potential Loyalist,1,Horrivel o atendimento,"Fiz a compra, o produto não foi entregue,a nota foi emitida dia 21/05/18 a entrega era para o dia 15/05/18, estou aguardando reembolso, não recomendo a loja, horrível, nunca mais comprarei com eles !"
36800,f6f50c0ca9b4b1249f3f8eaa00d154bb,Potential Loyalist,1,Péssimo,"O prazo de entrega é excelente agora o produto é péssimo veio rasgado o meu pedido fiquei completamente insatisfeita.
"
36849,98db3c67c1a371adf2798a5eb366584e,Potential Loyalist,1,NÃO CHEGOU AINDA ,PRODUTO ERA PRA TER CHEGADO DIA 6/6 E NÃO CHEGOU AINDA
36736,5993c0ed4bc51b72a8332bb7fa4303c5,Potential Loyalist,1,Aguardando o desfecho.,"Ainda não tenho totalmente como avaliar a loja, uma vez que o produto foi entregue muito quebrado e não sei como será solucionado o problema."
36601,ec2f6b63a78680026777526c6d4e6891,Potential Loyalist,1,péssima,"o produto da foto ñ é o mesmo recebido, mas como investiguei a reputação da loja e é negativa justamente por propaganda enganosa, resolvi ñ encaminhar o produto por medo de ficar sem nenhum produto."
36607,6827f82c5b6f65f31946549e05636b5d,Potential Loyalist,1,Não entregue,Não entregou o pedido até hoje.
36622,88bc2f177d920aa13a40e92c630cc439,Potential Loyalist,2,Produto não entregue,"Um dos produtos que foi solicitado nao foi entregue!
A solicitação feita foi: oculos e o controle, apenas entregaram o controle!
Aguardo resposta"
36692,3c9c494fa1a6a69d05d632d8247cf684,Potential Loyalist,1,não recomendo,meu produto não veio com nota fiscal e a devolução está impossível. Isso é um descaso com o consumidor
36702,baee953dffdb3af75aef088bf6a24d72,Potential Loyalist,1,Produto veio trocado,Comprei de 240 tabletes e veio 120 entrei com pedido de troca estou aguardando resposta.Dependendo de como a loja parceira resolverá meu problema direi se indico ou ñ.
36710,0e51212b78bc5f6fcee4638ec2748321,Potential Loyalist,1,Não recomendo,"Comprei o produto que veio com avarias, estou tentando devolver a mercadoria e a loja esta rejeitando o meu pedido. Estou muito insatisfeito com a loja e com as lannister."
37174,a692b5553b231afddf4b278854dc2870,Potential Loyalist,1,Bom produto ruim,
37087,0f6ce0865448282132608fd50531ca7d,Potential Loyalist,1,Não recebi o produto,"Estou muito chateado, por não ter recebido, o produto que eu comprei."
37195,7d61460bf236d1d2b306edb1f93c23fe,Potential Loyalist,1,Cor errada,"Comprei o produto na cor laranja, foi enviado na cor vermelha, ate desanimei de devolver, o processo de troca sei que ia demorar, esse parceiro targaryen deveria ter avisado que a cor estava em falta"
37216,8dfae09fe8bd258650e619a48ab89a63,Potential Loyalist,1,Quantidade errada,A loja deveria prestar mais atenção nos ítens do pedido antes de enviar ao cliente.
37221,243b99bd9ed8a3f460e7289d0a8df291,Potential Loyalist,1,NAO RECOMENDO,"PEDI UMA COISA , MANDARAM OUTRA , AINDA COM VALOR MENOR .ENFIM NEM ME CONSULTARAM SOBRE ...."
37045,71136ba93ec2a882f2f96f59a419f640,Potential Loyalist,1,**,liguei nesta data pra central pois desse pedido ainda nao recebi a cadeira de escritorio e acompanhando meus pedidos esta como entregue
36886,5e6e38ff8be0698d61e10c26e92dd432,Potential Loyalist,1,DESRESPEITO AO CONSUMIDOR,"ATÉ HOJE A ARMAÇÃO NÃO CHEGOU E PASSADOS QUASE 2 MESES, AS lannister NÃO SE PRESTAM A DAR NENHUM POSICI0NAMENTO. TOTAL ABSURDO E DESRESPEITO!!!"
36904,d0db4c3a552894c215d57c2b52bc1ab2,Potential Loyalist,1,nao e pontual,nao recebi meu produto
