타임스탬프,나이가 어떻게 되시나요?,성별이 어떻게 되시나요?,현재 어떤 신분이신가요?,수면과 관련하여 어려움을 겪으시나요?,스마트 워치를 사용하시나요?,스마트 워치를 차고 주무시나요?,수면 어플을 써보신 적이 있으신가요?,어떤 어플을 쓰셨나요?,어플을 사용하신 이유가 무엇인가요?,가장 잠이 필요한 시기나 순간은 언제인가요? (ex. 시험 기간),잠을 잘 못 잘 때 어떤 방법으로 해결하시나요?,가장 잠이 필요한 시기나 순간은 언제인가요? (ex. 시험 기간),잠을 잘 못 잘 때 어떤 방법으로 해결하시나요?
12-12-2021 21:56:15,20,여성,학생,3,아니오,아니오,아니오,,,,,시험기간,계속 눈을 감고 있는다
12-12-2021 22:24:31,22,여성,학생,9,예,예,네,애플에 기본 수면어플,"알람, 수면 모니터링",피곤할때,졸릴때까지 핸드폰한다,,
12-12-2021 23:02:40,20,여성,학생,7,아니오,아니오,아니오,,,,,항상,"asmr듣기, 눈감고 안정취하기 등등"
12-12-2021 23:48:09,23,남성,학생,10,아니오,아니오,아니오,,,,,시험기간,유튜브 영상 보기
12-13-2021 0:14:21,23,남성,학생,7,아니오,아니오,아니오,,,,,평소,맥주를 마시고 잔다
12-13-2021 0:31:07,26,남성,학생,10,아니오,아니오,네,필로우,"수면 분석 리포트, 코골이, 이갈이 등 녹음",평소,밤새기,,
12-13-2021 0:45:45,24,여성,학생,6,아니오,아니오,네,슬립사이클,"수면 모니터링, 수면 유도",다음날 중요한 전일 일정,유튜브 수면 asmr,,
12-13-2021 1:00:53,21,여성,학생,6,예,예,아니오,,,,,알바 가기 전날,무작정 눈을 감는다
12-13-2021 1:02:27,23,남성,학생,10,아니오,아니오,아니오,,,,,"시험기간, 중요한 계획 전날, 사실상 매일매일","수면제, 자리이동, 각성 후 재취침"
12-13-2021 3:00:55,21,여성,학생,2,예,아니오,네,슬립사이클,수면 분석 리포트,시험기간,잔잔한 노래 틀기,,
12-13-2021 6:23:30,22,여성,학생,10,아니오,아니오,아니오,,,,,알바 가기 직전 쉬는 타임,그냥 누워있는다
12-13-2021 7:15:25,21,여성,학생,10,예,아니오,아니오,,,,,스트레스 받을 때,수면제 복용
12-13-2021 11:31:51,22,여성,학생,6,아니오,아니오,아니오,,,,,매일 밤~아침 ,밤을 샌다
12-13-2021 12:02:39,23,여성,학생,5,예,예,아니오,,,,,시험기간,유튜브에서 수면 유도 소리(?)를 켜두고 자려 합니다
12-13-2021 14:04:01,27,남성,직장인,3,아니오,아니오,아니오,,,,,점심시간,asmr을 듣는다
12-13-2021 14:26:26,20,여성,학생,4,아니오,아니오,아니오,,,,,시험기간 전후,피곤할 때까지 안 잔다
12-13-2021 16:29:52,22세,여성,학생,6,아니오,아니오,네,필로우,"알람, 수면 유도",스트레스 받는 순간,몸을 피곤하게한다,,
12-13-2021 18:34:02,23,여성,시험 준비생,2,아니오,아니오,아니오,,,,,지금..,그냥 자요..
12-13-2021 19:19:31,23,여성,학생,7,예,아니오,아니오,,,,,피곤한데 잠이 안올때,안잔다
12-13-2021 20:57:23,23,여성,학생,6,아니오,아니오,아니오,,,,,스트레스 많이 받은 후,유튜브 수면영상 틀어놓음
12-13-2021 21:54:21,22,여성,학생,8,예,예,아니오,,,,,시험기간,asmr이나 노래를 들어요
12-13-2021 23:30:44,20,여성,학생,9,아니오,아니오,네,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트, 수면 유도, 코골이, 이갈이 등 녹음","스트레스 받은 날, 피곤한데 잠은 안 올 때",asmr 틀어놓기,,
12-14-2021 0:23:00,20,여성,학생,8,예,예,네,오토슬립,"알람, 수면 모니터링, 수면 분석 리포트",시험 기간 ,유튜브로 수면유도 동영상을 틀고 자려고 노력한다.,,
12-14-2021 0:28:10,21,남성,학생,8,아니오,아니오,아니오,,,,,시험 기간 / 다음 날 아침일찍 일이 있을 때,계속 뒤척이다가 지쳐서 잠이 듭니다
12-14-2021 0:35:43,50,남성,사업가,4,아니오,아니오,아니오,,,,,중요한 발표를 앞 두고,따뜻한 차 한잔
12-14-2021 1:14:39,20,여성,학생,4,아니오,아니오,네,슬립사이클,"수면 모니터링, 코골이, 이갈이 등 녹음",시험 기간,자양강장제나 커피를 먹는다.,,
12-14-2021 1:57:03,27,여성,직장인,7,아니오,아니오,아니오,,,,,12시반,누워서가만히있는다
12-14-2021 3:21:31,26,여성,취준생,8,아니오,아니오,아니오,,,,,매일이긴 한데 특히 다음날 아침 일찍부터 일정이 있는 경우 부담감이 듦,Asmr 틀어놓고 자거나 그냥 잠이 쏟아질 때까지 다른 일을 함
12-14-2021 5:48:24,20,여성,학생,8,아니오,아니오,아니오,,,,,시험기간,asmr듣기 or 잠 올 때까지 눈 감고 있기
12-14-2021 8:55:43,25,남성,학생,8,예,예,아니오,,,,,시험기간,누워있다가 못 자면 일어납니다
12-14-2021 10:22:27,24,여성,학생,9,아니오,아니오,네,슬립사이클,"수면 모니터링, 수면 분석 리포트",평소요ㅠㅠ 시험처럼 특별한 일정이 없을 때 특히 잘 못자고 늦게 일어나고 피곤하고 반복됩니다,Asmr을 틀거나 포기하고 잠올 때 까지 드라마 틀어놀더나 합니다,,
12-14-2021 13:40:35,21,남성,학생,7,아니오,아니오,아니오,,,,,시험기간,뒤척거림
12-14-2021 14:07:28,23,여성,학생,4,예,예,아니오,,,,,시험기간,커피/비타민
12-14-2021 14:57:37,31,여성,직장인,6,예,예,네,오토슬립,"수면 모니터링, 수면 분석 리포트",스트레스 받았을 때,수면 유도하는 영상을 틀고 잡니다.(유튜브 브레이너제이 채널 애용 중),,
12-14-2021 14:59:27,22,여성,학생,4,아니오,아니오,네,수면트래커,"수면 모니터링, 코골이, 이갈이 등 녹음",다음날 일정 있을 때,"해결 못 함, 잠들 때까지 누워있기",,
12-14-2021 15:44:29,25,여성,직장인,9,예,아니오,아니오,,,,,항상,술마신다
12-14-2021 15:53:20,56,남성,직장인,9,예,아니오,아니오,,,,,세벽출장,없음
12-14-2021 15:56:37,24세,여성,학생,8,아니오,아니오,네,기억이 안나요,수면 분석 리포트,시험기간,누워있기,,
12-14-2021 15:57:09,22,여성,학생,10,아니오,아니오,네,필로우,"수면 모니터링, 수면 분석 리포트, 수면 유도, 코골이, 이갈이 등 녹음","시험기간, ","커피를 먹거나, 아니면 잠이 깨도록 산책을 합니다! ",,
12-14-2021 16:01:13,24,여성,시험 준비생,7,예,예,네,필로우,수면 분석 리포트,매일매일,"일단 계속 누워 있어요. 스스로 피곤하게 만들기도 하고! 예를 들면 펑펑 울거나, 간단한 운동 등!",,
12-14-2021 16:33:28,20,여성,학생,8,아니오,아니오,아니오,,,,,시험 기간,핸드폰 보다가 잠
12-14-2021 17:40:12,55,남성,사업가,7,아니오,아니오,아니오,,,,,다음날 중요 약속,반신욕
12-14-2021 20:16:54,20,여성,학생,3,예,아니오,아니오,,,,,시험 기간,아예 안 자고 버팀
12-14-2021 21:24:33,23,남성,학생,10,아니오,아니오,네,달팽이수면,수면 분석 리포트,개강기간,,,
12-14-2021 21:46:56,23,여성,학생,7,아니오,아니오,아니오,,,,,학기중,그냥 누워있다보면 언젠간 잠들긴 함
12-14-2021 23:17:26,29,여성,직장인,7,예,아니오,아니오,,,,,시험준비과정,백색소음
12-14-2021 23:17:46,65,남성,사업가,8,아니오,아니오,아니오,,,,,매일,저녁에 운동을 한다
12-15-2021 0:02:51,20,여성,학생,8,예,예,아니오,,,,,"작업 기간, or 시험 기간",무드등과 캔들을 켠다. 아주 작은 소리로 팝송을 틀어두거나 asmr을 듣는다. 물론 노래와 소리를 듣다 밤을 새기도 함
12-15-2021 0:15:25,23,여성,학생,7,아니오,아니오,네,슬립사이클,"수면 모니터링, 수면 유도",중요한 오전 일정이 있는 전 날,유튜브 수면명상(브레이너제이의 수면여행),,
12-15-2021 0:26:47,25,남성,학생,9,예,예,아니오,,,,,시험기간,안대착용
12-15-2021 0:47:37,21,여성,학생,8,예,아니오,아니오,,,,,시험기간,오디오북
12-15-2021 1:08:54,23,여성,학생,8,예,예,네,"슬립사이클, 오토슬립 - 복수선택이 안되네용","알람, 수면 모니터링, 수면 분석 리포트, 수면 유도",시험 기간/ 알바 전,asmr들으면서 계속 눈감고있기,,
12-15-2021 1:43:54,20,여성,학생,2,아니오,아니오,아니오,,,,,시험 기간,"쪽잠,커피"
12-15-2021 2:25:34,16,여성,학생,7,아니오,아니오,아니오,,,,,항상,눈을감고계속있는다
12-15-2021 2:46:32,25,여성,학생,7,아니오,아니오,아니오,,,,,"시험기간, 일이 바쁠때",유튜브 asmr 또는 잔잔한 노래틀어놓기
12-15-2021 3:01:25,23,여성,학생,9,아니오,아니오,네,슬립모니터,수면 모니터링,평소,asmr듣기,,
12-15-2021 3:28:30,23,여성,학생,10,아니오,아니오,아니오,,,,,피로가 갑자기 몰려와서 잠이 쏟아질 때,그냥 밤을 샌다
12-15-2021 5:13:39,20,여성,학생,4,아니오,아니오,아니오,,,,,다음 날 일찍 일어나야 할 때,그냥 누워서 눈 감고 있음
12-15-2021 7:43:10,20,여성,학생,10,아니오,아니오,네,슬립사이클,수면 유도,평소 수면 시간 불규칙으로 시험 기산 컨디션 조절이 안됌.,소설을 읽거나 유튜브를 틀어놓고 너무 졸려 기절잠들 때 까지 기다림.,,
12-15-2021 9:17:09,22,여성,학생,10,아니오,아니오,아니오,,,,,시험기간 알바 가기 직전,밤을 샌다
12-15-2021 10:22:56,23세,여성,학생,8,아니오,아니오,아니오,,,,,매일,해결해본적없음
12-15-2021 14:15:46,21,여성,학생,6,예,예,아니오,,,,,"피곤할 때, 시험기간",그냥 눈을 감고 기다리거나 넷플릭스 헤드스페이스에서 잔잔한 바닷가? 그 숙면 명상을 듣습니다.
12-15-2021 17:27:51,24,여성,학생,8,아니오,아니오,네,기억 안남,수면 모니터링,컨디션 난조일 때,가장 편안한 상태로 재정비하고 잠이 올때까지 눈감고 누워있기,,
12-15-2021 17:45:41,20,여성,학생,1,아니오,아니오,아니오,,,,,수면 패턴을 되돌리려고 마음 먹은 순간. 시험기간 끝난 후나 방학,Asmr 시청
12-15-2021 21:19:35,26,남성,학생,9,예,아니오,네,워치 수면기능,"수면 모니터링, 수면 분석 리포트",시험 기간,밤을 세움,,
12-15-2021 21:44:12,25,여성,취준생,8,아니오,아니오,아니오,,,,,매일,운동을 해보거나 부족한 잠을 채우기 위해 낮잠을 잡니다
12-16-2021 1:16:32,23,여성,학생,8,아니오,아니오,아니오,,,,,항상,핸드폰으로 영상보기
12-16-2021 1:24:05,24,남성,시험 준비생,3,예,예,아니오,,,,,취업 준비 기간(힘든 일정),일어나서 어렵고 두꺼운 책을 읽는다.
12-16-2021 3:26:34,21,여성,학생,8,아니오,아니오,아니오,,,,,시험기간,Asmr을 듣는다
12-16-2021 5:58:44,22,여성,학생,2,아니오,아니오,아니오,,,,,담날 일찍 약속있는데 일찍 잠이 안옴,눈감고있거나 그냥 잠 올때까지 폰해요
12-16-2021 8:04:35,45,남성,사업가,3,아니오,아니오,아니오,,,,,주말,특별한 방법이 없네요
12-16-2021 10:28:54,22,여성,학생,1,아니오,아니오,아니오,,,,,커피 마신 후,침대에 누워서 눈을 감고 있거나 포기하고 밤을 샌 후 다음날 잔다
12-16-2021 11:32:22,20,여성,학생,8,아니오,아니오,아니오,,,,,매일,졸릴 때까지 폰하기
12-16-2021 12:46:44,25,여성,학생,8,예,예,네,필로우,수면 모니터링,피곤한데 잠이 안 들때,영상을 틀어놓고 듣기만해요,,
12-16-2021 12:57:22,23,남성,학생,3,예,아니오,아니오,,,,,매일 같은 일정을 소화해야할 때,어떻게든 잠에 드려고 우선 눈을 감고 있는다
12-16-2021 13:21:49,22,여성,학생,3,예,아니오,아니오,,,,,시험기간,
12-16-2021 16:49:02,29,여성,직장인,6,아니오,아니오,아니오,,,,,항상,생각하지 않으려고 함
12-16-2021 16:55:01,29,남성,시험 준비생,6,예,예,네,Sleep as android,"알람, 수면 모니터링, 수면 분석 리포트",평상시 시간관리를 위해 필요,"낮잠, 쪽잠",,
12-16-2021 21:05:40,21,여성,시험 준비생,5,아니오,아니오,아니오,,,,,공부로 밤샐때,불끄고 눈감기
12-16-2021 22:01:42,23,남성,학생,4,아니오,아니오,아니오,,,,,평상시,최대한 눈감고 자려고 함
12-16-2021 22:05:11,20,남성,학생,8,아니오,아니오,아니오,,,,,"시험기간, 알바 직후",계속누워있는다
12-17-2021 0:04:19,20,여성,학생,7,아니오,아니오,아니오,,,,,시험이나 중요한 일을 앞둔 때! 수능 전날에도 긴장해서 잠을 설쳤던 경험이 있습니다..ㅠㅠ,효과는 복불복이지만 유튜브에서 잠이 오게 만든다는 asmr을 찾아서 듣곤 합니다!
12-17-2021 0:10:13,현재 만 19살입니다,여성,학생,5,아니오,아니오,아니오,,,,,조느라 할일 못하고 있을 때요!,제가 나중에 하려고 계획했던 일을 미리 합니다!
12-17-2021 2:55:30,20,여성,학생,7,아니오,아니오,아니오,,,,,시험 전날,유튜브로 영상틀어놓기
12-17-2021 8:32:38,26,여성,직장인,7,아니오,아니오,아니오,,,,,다음날 중요한 일정 있을때 ,영상물을 주구장창 본다. 졸릴때까지
12-17-2021 10:02:12,24,여성,학생,8,아니오,아니오,네,슬립사이클,수면 모니터링,시험기간,뇌파영상 듣고잠,,
12-17-2021 13:12:01,23,여성,학생,8,아니오,아니오,네,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트",바쁠때,평소 자는 곳과 다른 곳에서 잠,,
12-17-2021 13:32:12,25,남성,학생,8,예,아니오,아니오,,,,,잠을 얼마못잔 날,낮잠
12-17-2021 14:15:54,24,여성,학생,7,아니오,아니오,아니오,,,,,낮잠 잔 날,계속 눈감고 있는다
12-17-2021 16:48:28,21,여성,학생,4,아니오,아니오,아니오,,,,,시험 기간,커피를 마시거나 주변온도를 낮춘다
12-18-2021 13:35:49,23,여성,학생,7,아니오,아니오,네,슬립사이클,"수면 모니터링, 코골이, 이갈이 등 녹음",쉴 때,asmr 등을 듣는다,,
12-19-2021 0:33:06,21,여성,학생,5,아니오,아니오,아니오,,,,,매일,하루 잠을 안자고 거르거나 침대 온도를 바꿔본다
12-19-2021 1:10:21,22,여성,학생,4,예,아니오,아니오,,,,,"시험 기간, 취업 준비 기간",asmr을 들으며 잔다 (ex. 유튜브 귀청소)
12-19-2021 3:06:46,24,여성,시험 준비생,8,아니오,아니오,아니오,,,,,매일,해결방법 따로 없음. 그냥 계속 누워서 잠드려고 노력한다
12-19-2021 21:52:55,24,남성,학생,7,아니오,아니오,아니오,,,,,시험기간,
12-20-2021 0:01:30,22,여성,학생,6,아니오,아니오,아니오,,,,,"다음 날 오전 알바가 있는 경우, 중요한 일정을 앞두고 있을 경우(시험, 면접, 여행 등등)","478호흡, asmr 듣기, 생각을 안 하려는 노력 등 여러 가지 시도를 해보긴 하지만 크게 효과는 없었습니다. 그냥 하염없이 멍때리다가 어느순간 기절하듯 잠을 자는 것 같아요."
12-20-2021 3:20:01,20,여성,학생,9,아니오,아니오,네,Sleep Monitor ,"수면 모니터링, 수면 분석 리포트, 코골이, 이갈이 등 녹음",평상시!,떠오르는 생각들을 유영합니다,,
12-20-2021 6:45:34,25,여성,학생,6,아니오,아니오,네,슬립사이클,수면 모니터링,시험 기간,유튜브에서 asmr을 들으며 잠을 청하려고 노력한다.,,
12-20-2021 16:18:13,26,여성,직장인,7,아니오,아니오,아니오,,,,,잠은 항상 필요하지 않나요..???,"유튜브에서 수면유도영상 틀어놓거나, 명상앱에서 수면유도 명상 켜요"
12-20-2021 17:23:46,22,남성,학생,4,아니오,아니오,아니오,,,,,고단한 하루 끝,ASMR
12-21-2021 2:24:08,20,여성,학생,9,아니오,아니오,아니오,,,,,시험 끝난 이후,뒤척이다가 핸드폰 하다가 잠이 올때까지 기다린다
12-21-2021 4:16:30,21,여성,학생,8,예,아니오,아니오,,,,,시험기간,유튜브 수면유도 저주파 영상을 튼다.
12-22-2021 4:12:50,19,여성,학생,8,아니오,아니오,아니오,,,,,지하철로 오랜 시간 통학할 때,이어폰으로 노래듣기
12-22-2021 15:56:48,23,여성,학생,8,예,아니오,아니오,,,,,시험기간,Asmr들어요
12-23-2021 9:03:53,25,여성,취준생,8,아니오,아니오,네,슬립사이클,수면 모니터링,항상,마음이 편해지는 일을 떠올립니다,,
12-23-2021 10:51:09,23,여성,학생,4,아니오,아니오,아니오,,,,,시험 준비생때,수면음악듣기
12-23-2021 14:11:21,21,여성,학생,3,아니오,아니오,아니오,,,,,"시험 기간, 밖에 나가서 에너지 소비한 후",영상보기
12-24-2021 0:20:46,25,남성,시험 준비생,7,아니오,아니오,아니오,,,,,시험기간,asmr을 듣는다
12-24-2021 0:36:55,20,여성,학생,2,예,아니오,아니오,,,,,낮에 많이 잤을 때,노래들으면서 누워있는다
12-24-2021 5:22:10,23세,여성,학생,10,아니오,아니오,네,calm blog,수면 유도,"다음날 약속이 있을 때, 1교시 수업이 있을 때, 배고플 때",휴대폰을 붙들다가 새벽~아침에 잠든다. 수면유도이야기나 음악 등을 틀기도 한다. 아직 해결 방법을 찾지 못해서 사전예약을 하게 되었다.,,
12-24-2021 14:58:01,20,여성,학생,7,아니오,아니오,아니오,,,,,스트레스 받은 날,폰하다 4~5시쯤 되면 산책
12-25-2021 9:00:35,21,여성,학생,10,아니오,아니오,아니오,,,,,항상 ,지쳐잠들 때까지 있는다
12-25-2021 23:01:24,23,여성,학생,10,아니오,아니오,아니오,,,,,시험기간 끝난 후,계속 잠을 잔다
12-26-2021 0:59:21,20,여성,학생,7,아니오,아니오,아니오,,,,,평소,편안한 자세와 머리 비우기
12-26-2021 10:44:58,20,남성,학생,8,아니오,아니오,아니오,,,,,평소,계속 눈을 감는다
12-26-2021 11:31:56,21,여성,학생,2,아니오,아니오,아니오,,,,,알바하고 나서,asmr 듣기
